location,region,date,location_iso,region_iso,total_vaccinations,people_vaccinated,people_fully_vaccinated
Uruguay,Tacuarembo,2022-06-07,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-07,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-08,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-08,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-08,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-08,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-08,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-08,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-08,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-08,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-08,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-08,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-08,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-08,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-08,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-08,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-08,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-08,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-08,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-08,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-08,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-09,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-09,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-09,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-09,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-09,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-09,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-09,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-09,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-09,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-09,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-09,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-09,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-09,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-09,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-09,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-09,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-09,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-09,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-09,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-10,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-10,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-10,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-10,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-10,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-10,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-10,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-10,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-10,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-10,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-10,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-10,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-10,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-10,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-10,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-10,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-10,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-10,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-10,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-11,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-11,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-11,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-11,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-11,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-11,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-11,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-11,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-11,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-11,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-11,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-11,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-11,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-11,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-11,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-11,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-11,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-11,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-11,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-12,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-12,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-12,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-12,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-12,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-12,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-12,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-12,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-12,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-12,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-12,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-12,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-12,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-12,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-12,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-12,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-12,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-12,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-12,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-13,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-13,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-13,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-13,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-13,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-13,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-13,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-13,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-13,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-13,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-13,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-13,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-13,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-13,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-13,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-13,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-13,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-13,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-13,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-14,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-14,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-14,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-14,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-14,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-14,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-14,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-14,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-14,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-14,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-14,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-14,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-14,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-14,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-14,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-14,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-14,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-14,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-14,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-15,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-15,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-15,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-15,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-15,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-15,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-15,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-15,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-15,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-15,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-15,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-15,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-15,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-15,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-15,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-15,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-15,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-15,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-15,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-16,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-16,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-16,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-16,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-16,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-16,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-16,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-16,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-16,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-16,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-16,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-16,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-16,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-16,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-16,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-16,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-16,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-16,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-16,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-17,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-17,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-17,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-17,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-17,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-17,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-17,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-17,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-17,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-17,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-17,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-17,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-17,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-17,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-17,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-17,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-17,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-17,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-17,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-18,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-18,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-18,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-18,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-18,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-18,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-18,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-18,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-18,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-18,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-18,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-18,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-18,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-18,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-18,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-18,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-18,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-18,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-18,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-19,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-19,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-19,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-19,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-19,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-19,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-19,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-19,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-19,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-19,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-19,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-19,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-19,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-19,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-19,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-19,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-19,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-19,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-19,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-20,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-20,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-20,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-20,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-20,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-20,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-20,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-20,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-20,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-20,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-20,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-20,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-20,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-20,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-20,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-20,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-20,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-20,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-20,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-21,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-21,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-21,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-21,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-21,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-21,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-21,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-21,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-21,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-21,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-21,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-21,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-21,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-21,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-21,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-21,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-21,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-21,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-21,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-22,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-22,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-22,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-22,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-22,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-22,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-22,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-22,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-22,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-22,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-22,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-22,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-22,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-22,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-22,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-22,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-22,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-22,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-22,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-23,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-23,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-23,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-23,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-23,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-23,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-23,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-23,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-23,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-23,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-23,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-23,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-23,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-23,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-23,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-23,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-23,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-23,UY,UY-TA,127962.0,64951.0,63011.0
Uruguay,Treinta y Tres,2022-06-23,UY,UY-TT,74390.0,37725.0,36665.0
Uruguay,Artigas,2022-06-24,UY,UY-AR,159286.0,81385.0,77901.0
Uruguay,Canelones,2022-06-24,UY,UY-CA,827184.0,417320.0,409864.0
Uruguay,Cerro Largo,2022-06-24,UY,UY-CL,130546.0,66120.0,64426.0
Uruguay,Colonia,2022-06-24,UY,UY-CO,207339.0,106106.0,101233.0
Uruguay,Durazno,2022-06-24,UY,UY-DU,98622.0,49777.0,48845.0
Uruguay,Flores,2022-06-24,UY,UY-FS,38721.0,19653.0,19068.0
Uruguay,Florida,2022-06-24,UY,UY-FD,106926.0,54087.0,52839.0
Uruguay,Lavalleja,2022-06-24,UY,UY-LA,97355.0,48833.0,48522.0
Uruguay,Maldonado,2022-06-24,UY,UY-MA,344292.0,175492.0,168800.0
Uruguay,Montevideo,2022-06-24,UY,UY-MO,2237559.0,1137873.0,1099686.0
Uruguay,Paysandu,2022-06-24,UY,UY-PA,166786.0,84618.0,82168.0
Uruguay,Rio Negro,2022-06-24,UY,UY-RN,79721.0,40595.0,39126.0
Uruguay,Rivera,2022-06-24,UY,UY-RV,170655.0,87141.0,83514.0
Uruguay,Rocha,2022-06-24,UY,UY-RO,120694.0,61190.0,59504.0
Uruguay,Salto,2022-06-24,UY,UY-SA,188362.0,95744.0,92618.0
Uruguay,San Jose,2022-06-24,UY,UY-SJ,180743.0,91313.0,89430.0
Uruguay,Soriano,2022-06-24,UY,UY-SO,134254.0,67884.0,66370.0
Uruguay,Tacuarembo,2022-06-24,UY,UY-TA,127962.0,64951.0,63011.0
